#          t             r = ...
   0.0000000    1.7141400000e+00    1.7191400000e+00    4.4500000000e+02    4.5000000000e+02    4.5500000000e+02
   0.0000000    3.4603208385e-03    3.4655698037e-03    1.6153086136e-03    1.6151381697e-03    1.6149716249e-03
   2.5000000    7.0456892251e-04    7.0390591658e-04   -3.5076494361e-03   -3.5083738543e-03   -3.5091047944e-03
   5.0000000    9.3969113894e-03    9.3776285582e-03   -4.1268178524e-03   -4.1283799300e-03   -4.1300922492e-03
   7.5000000    8.6840725266e-03    8.6980955029e-03   -3.9073464439e-03   -3.9100642294e-03   -3.9129928403e-03
  10.0000000    6.3615027173e-03    6.3661146779e-03   -8.8998424770e-03   -8.9028282197e-03   -8.9062298942e-03
  12.5000000    1.2930184412e-02    1.2927103746e-02   -1.0441720464e-02   -1.0444822413e-02   -1.0448474589e-02
  15.0000000    1.0356151835e-02    1.0387769902e-02   -9.5933556056e-03   -9.5980218988e-03   -9.6033732106e-03
  17.5000000    8.5184610675e-03    8.5340623919e-03   -1.4177682488e-02   -1.4182827679e-02   -1.4188884974e-02
  20.0000000    1.3494453890e-02    1.3504263658e-02   -1.6687134298e-02   -1.6691582221e-02   -1.6697026461e-02
  22.5000000    1.1217711992e-02    1.1258094319e-02   -1.5451937640e-02   -1.5458106861e-02   -1.5465368817e-02
  25.0000000    8.9623044587e-03    8.9883286794e-03   -1.9383938819e-02   -1.9391286013e-02   -1.9399808730e-02
  27.5000000    1.2978129955e-02    1.2994815672e-02   -2.2819235283e-02   -2.2825150307e-02   -2.2832241353e-02
  30.0000000    1.1606705354e-02    1.1650462350e-02   -2.1476712600e-02   -2.1484153623e-02   -2.1492742323e-02
  32.5000000    8.8266494373e-03    8.8610771655e-03   -2.4568143782e-02   -2.4577763247e-02   -2.4588430130e-02
  35.0000000    1.2034676983e-02    1.2055068155e-02   -2.8803770933e-02   -2.8811430043e-02   -2.8820071266e-02
  37.5000000    1.1805904447e-02    1.1849524099e-02   -2.7646140504e-02   -2.7654700919e-02   -2.7664080672e-02
  40.0000000    8.6982224335e-03    8.7393352170e-03   -2.9782233845e-02   -2.9794051845e-02   -2.9806452833e-02
  42.5000000    1.1011923091e-02    1.1035203633e-02   -3.4619270887e-02   -3.4628959535e-02   -3.4639117921e-02
  45.0000000    1.1951975702e-02    1.1993366829e-02   -3.3925325164e-02   -3.3934895396e-02   -3.3944656369e-02
  47.5000000    8.8564149059e-03    8.9027298403e-03   -3.5075898088e-02   -3.5089714429e-02   -3.5103380265e-02
  50.0000000    1.0126662615e-02    1.0153474630e-02   -4.0259099780e-02   -4.0271147076e-02   -4.0282849672e-02
  52.5000000    1.2073400851e-02    1.2111679313e-02   -4.0268983013e-02   -4.0279658402e-02   -4.0289581787e-02
  55.0000000    9.3915056580e-03    9.4415724169e-03   -4.0492042220e-02   -4.0507746579e-02   -4.0522223807e-02
  57.5000000    9.5236667634e-03    9.5553153604e-03   -4.5732175707e-02   -4.5747117356e-02   -4.5760486298e-02
  60.0000000    1.2152755231e-02    1.2188110113e-02   -4.6625376513e-02   -4.6637686331e-02   -4.6647848529e-02
  62.5000000    1.0272694666e-02    1.0324960710e-02   -4.6062851891e-02   -4.6080653540e-02   -4.6095650384e-02
  65.0000000    9.3043672649e-03    9.3421965714e-03   -5.1062347238e-02   -5.1081030956e-02   -5.1096359671e-02
  67.5000000    1.2174080080e-02    1.2207650866e-02   -5.2940933978e-02   -5.2955941685e-02   -5.2966825357e-02
  70.0000000    1.1396481803e-02    1.1449407689e-02   -5.1806846393e-02   -5.1827357975e-02   -5.1842892034e-02
  72.5000000    9.5315763528e-03    9.5765249568e-03   -5.6286473475e-02   -5.6310008126e-02   -5.6327806929e-02
  75.0000000    1.2150306332e-02    1.2183984266e-02   -5.9165116971e-02   -5.9184337277e-02   -5.9196864734e-02
  77.5000000    1.2624884136e-02    1.2677116948e-02   -5.7727140321e-02   -5.7751316792e-02   -5.7767782046e-02
  80.0000000    1.0225206923e-02    1.0277492745e-02   -6.1451299268e-02   -6.1480900369e-02   -6.1501861253e-02
  82.5000000    1.2136857229e-02    1.2173000326e-02   -6.5255028561e-02   -6.5280241443e-02   -6.5295698791e-02
  85.0000000    1.3819665953e-02    1.3870330644e-02   -6.3811017993e-02   -6.3840043461e-02   -6.3858187273e-02
  87.5000000    1.1360462789e-02    1.1419510224e-02   -6.6609348893e-02   -6.6646180672e-02   -6.6671087312e-02
  90.0000000    1.2223274138e-02    1.2264388025e-02   -7.1179319173e-02   -7.1212373533e-02   -7.1232269678e-02
  92.5000000    1.4867103361e-02    1.4916039090e-02   -7.0030868850e-02   -7.0066056899e-02   -7.0086917366e-02
  95.0000000    1.2862007122e-02    1.2926509777e-02   -7.1814215954e-02   -7.1859278487e-02   -7.1888922326e-02
  97.5000000    1.2519050939e-02    1.2567381781e-02   -7.6921065811e-02   -7.6963704888e-02   -7.6989626350e-02
 100.0000000    1.5703954459e-02    1.5751862078e-02   -7.6346459010e-02   -7.6389166983e-02   -7.6414013501e-02
 102.5000000    1.4614946494e-02    1.4683145843e-02   -7.7115715328e-02   -7.7169767786e-02   -7.7204902558e-02
 105.0000000    1.3132759980e-02    1.3189969220e-02   -8.2479401823e-02   -8.2533101014e-02   -8.2566587301e-02
 107.5000000    1.6327748828e-02    1.6376196018e-02   -8.2708386678e-02   -8.2759920770e-02   -8.2790197875e-02
 110.0000000    1.6476229179e-02    1.6546247357e-02   -8.2555357608e-02   -8.2618860222e-02   -8.2660183506e-02
 112.5000000    1.4144375510e-02    1.4211235175e-02   -8.7869753011e-02   -8.7935568626e-02   -8.7977998207e-02
